NOMEDEP;DE;MUN;CODVINC;NOMESC_CODVINC;CODESC;NOMESC;TIPO_ESCOLA;TEMPO_ESCOLA;HORARIO;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ALE;DTCADASTRO
"ESTADUAL - SE";"SUMARE";"SUMARE";;;45585;"MANUEL ALBALADEJO FERNANDES";"EE";"PEI";"7H";"AVENIDA MINASA";"1320";"- ATÉ 886/887";"VILA  SAN MARTIN";"13180";"400";"19";"38543880";"38642080";"E045585A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUMARE";"SUMARE";;;45597;"MARIA ROSA CAROLINO DOS SANTOS PROFESSORA";"EE";"PARCIAL";;"AMIZADE";"4050";"AVENIDA";"PARQUE SILVA AZEVEDO NOVA VENEZA";"13177";"406";"19";"38731911";"38736438";"E045597A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI MIRIM";"SERRA NEGRA";;;45603;"AMELIA MASSARO PROFA";"EE";"PARCIAL";;"OTAVIO DE OLIVEIRA LEME";"26";"PRACA";"BAIRRO DAS POSSES";"13930";"000";"19";"38921266";"38923808";"E045603A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI MIRIM";"PEDREIRA";;;45615;"JOAO ALVARENGA PROF";"EE";"PARCIAL";;"JOAO NIERO";"744";"AVENIDA";"JARDIM ANDRADE";"13920";"000";"19";"38932941";"38935991";"E045615A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"BRAGANCA PAULISTA";"BOM JESUS DOS PERDOES";;;45627;"JOSE MANOEL ALVARES ROSENDE PROFESSOR";"EE";"PARCIAL";;"CARMINE PUGLIESI";"SN";"RUA";"JARDIM PORTUGAL";"12955";"000";"11";"40127476";"40127838";"E045627A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"VINHEDO";;;45640;"ISRAEL SCHOBA PROFESSOR";"EE";"PEI";"9H";"RUA GUIDO CINCI";"S/N";"(JARDIM SÃO MATHEUS)";"SANTA CLAUDINA";"13284";"416";"19";"38761384";"38763516";"E045640A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;45664;"PEDRO SALVETTI NETTO PROFESSOR";"EE";"PEI";"7H";"RUA PADRE EUSTÁQUIO";"SN";"";"JARDIM CAPIVARI";"13050";"802";"19";"32231393";"32231726";"E045664A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;45676;"ORLANDO SIGNORELLI";"EE";"PEI";"7H";"NELSON BARBOSA DA SILVA";"SN";"RUA";"DIC VI";"13054";"632";"19";"32668077";"";"E045676A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;45697;"PAULO MANGABEIRA ALBERNAZ PROF DOUTOR";"EE";"PEI";"7H";"RUA JAIR JORGE BOSCO";"15";"";"JARDIM APARECIDA";"13068";"605";"19";"32811979";"";"E045697A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;45706;"JOAO FIORELLO REGINATO PROFESSOR";"EE";"PEI";"9H";"RUA NOSSA SENHORA DAS DORES";"SN";"";"CONJUNTO HABITACIONAL PADRE ANCHIETA";"13068";"505";"19";"32811515";"32817088";"E045706A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;45718;"MIGUEL VICENTE CURY";"EE";"PARCIAL";;"RUA SÃO CIRILO";"354";"";"CONJUNTO HABITACIONAL PADRE ANCHIETA";"13068";"413";"19";"32811361";"32815703";"E045718A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAPIVARI";"INDAIATUBA";;;45724;"SAO NICOLAU DE FLUE";"EE";"PARCIAL";;"ALAMEDA ANTONIO AMBIEL";"SN";"";"HELVETIA";"13337";"315";"19";"38751395";"38752459";"E045724A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOAO DA BOA VISTA";"CASA BRANCA";;;45731;"VICENTE PAULO ZANCHETTA PROFESSOR";"EE";"PEI";"9H";"RUA FAMILIA SILVA";"21";"AVENIDA";"CENTRO VENDA BRANCA";"13709";"022";"19";"36071133";"36072079";"E045731A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"JUNDIAI";"JUNDIAI";;;45755;"MAURILIO TOMANIK PADRE";"EE";"PEI";"9H";"RUA ALCEU DE TOLEDO PONTES";"10";"";"PARQUE CECAP";"13214";"717";"11";"45823695";"45825798";"E045755A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LIMEIRA";"LIMEIRA";;;45810;"WILLIAM SILVA PROFESSOR";"EE";"PEI";"7H";"RUA DÁRIO ROLAND";"234";"";"PARQUE NOVO MUNDO";"13481";"385";"19";"34415147";"34514300";"E045810A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LIMEIRA";"LIMEIRA";;;45822;"MARIA DE SANTO INOCENCIO LIMA IRMA";"EE";"PEI";"7H";"RUA ANTÔNIO JORGE LOUREIRO";"303";"";"JARDIM OURO VERDE";"13482";"052";"19";"34514644";"994318421";"E045822A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LIMEIRA";"COSMOPOLIS";;;45834;"LIDIA ONELIA KALIL AUN CREPALDI PROFESSORA";"EE";"PARCIAL";;"DR ADEMAR PEREIRA DE BARROS";"418";"";"JARDIM SANTA ROSA";"13152";"128";"19";"38122666";"38725539";"E045834A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"PIRACICABA";"PIRACICABA";;;45861;"MARIA DE LOURDES SILVEIRA COSENTINO PROFESSORA";"EE";"PEI";"7H";"RUA ALTINO ARANTES";"203";"";"VILA SONIA";"13408";"029";"19";"34251477";"34255633";"E045861A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LIMEIRA";"RIO CLARO";;;45895;"JOSE CARDOSO PROFESSOR";"EE";"PARCIAL";;"RUA 9 C";"2383";"";"CONJUNTO HABITACIONAL ARCOIRIS CECAP";"13506";"083";"19";"35271605";"";"E045895A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO JOAO DA BOA VISTA";"SAO JOAO DA BOA VISTA";;;45913;"VIRGILIO MARCONDES DE CASTRO PROFESSOR";"EE";"PEI";"9H";"RUA ANTONIETA TORRES A ASSUMPÇÃO";"80";"";"NUCLEO DURVAL NICOLAU ETAPA 1";"13872";"409";"19";"36223773";"36232837";"E045913A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 2";"SAO PAULO";;;46036;"DIRCE PASTORE DONATO PROFA";"EE";"PEI";"9H";"RUA BOM JESUS DA CACHOEIRA";"456";"";"PARQUE EDU CHAVES";"02236";"020";"11";"22428025";"22434700";"E046036A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 5";"SAO PAULO";;;46048;"EDUARDO GOMES BRIGADEIRO";"EE";"PEI";"9H";"RUA LEÔNCIO DA COSTA VIEIRA";"137";"";"JARDIM PIQUEROBY";"03463";"070";"11";"22166068";"23010556";"E046048A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 3";"SAO PAULO";;;46059;"ARGEO PINTO DIAS ENG";"EE";"PARCIAL";;"RUA FALCÃO PEREGRINO";"22";"";"JARDIM SABIA";"04857";"350";"11";"55265534";"";"E046059A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 2";"SAO PAULO";;;46061;"ANTONIO AGGIO";"EE";"PARCIAL";;"RUA HERCÍLIA GONÇALVES DOS SANTOS";"16";"(PARQUE EUROPA)";"GUARAPIRANGA";"04912";"040";"11";"55146398";"55150806";"E046061A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ARARAQUARA";"ARARAQUARA";;;46085;"ERGILIA MICELLI PROFA";"EE";"PARCIAL";;"DR JOSE DE FREITAS MADEIRA";"SN";"RUA";"JARDIM ROBERTO SELMI DEI";"14806";"303";"16";"33241609";"33244692";"E046085A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO VICENTE";"PRAIA GRANDE";;;46097;"OSWALDO LUIZ SANCHES TOSCHI";"EE";"PEI";"9H";"RUA SATURNINO DE BRITO";"SN";"";"SITIO DO CAMPO";"11725";"160";"13";"34911245";"";"E046097A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO VICENTE";"PRAIA GRANDE";;;46127;"JULIO SECCO DE CARVALHO";"EE";"PARCIAL";;"RUA AMELLETTO FRANCESCHELLI";"286";"";"SOLEMAR";"11709";"140";"13";"34932128";"34932156";"E046127A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"VOTORANTIM";"PIEDADE";;;46139;"THEODORA DE CAMARGO AYRES PROFESSORA";"EE";"PEI";"7H";"MARTHA ZANFIROW DE CAMARGO";"20";"AVENIDA";"JARDIM SAO BARTOLOMEU";"18170";"000";"15";"32441638";"32442274";"E046139A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"FRANCA";"FRANCA";;;46152;"ANTONIO FACHADA PROF";"EE";"PEI";"9H";"RUA ÚRSULA POUSA ARAÚJO TORRES";"740";"";"PARQUE VICENTE LEPORACE I";"14407";"330";"16";"37048533";"37049295";"E046152A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SANTOS";"SANTOS";;;46164;"OLGA CURY";"EE";"PARCIAL";;"RUA ALEXANDRE FLEMING";"SN";"";"APARECIDA";"11040";"010";"13";"32380172";"";"E046164A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CAMPINAS OESTE";"CAMPINAS";;;46176;"NEWTON PIMENTA NEVES PROFESSOR";"EE";"PARCIAL";;"AVENIDA SUAÇUNA";"16";"";"VILA AEROPORTO";"13054";"105";"19";"32667793";"32669644";"E046176A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAQUAQUECETUBA";"POA";;;46188;"MARIA APARECIDA FERREIRA PROFESSORA";"EE";"PEI";"9H";"RUA CRISCIÚMA";"29";"";"VILA CRISTELO";"08563";"540";"11";"46367788";"46381010";"E046188A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUZANO";"SUZANO";;;46197;"CHOJIRO SEGAWA";"EE";"PARCIAL";;"RODOVIA ÍNDIO TIBIRIÇÁ";"13114";"- DE 11901/11902 AO FIM";"PALMEIRAS DE SAO PAULO";"08630";"000";"11";"47426707";"47439955";"E046197A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 1";"SAO PAULO";;;46218;"JOSE BARBOSA DE ALMEIDA PROFESSOR";"EE";"PARCIAL";;"AVENIDA ELÍSIO TEIXEIRA LEITE";"3260";"- DE 3201/3202 AO FIM";"SITIO MORRO GRANDE";"02810";"000";"11";"39712763";"39713040";"E046218A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 2";"SAO PAULO";;;46224;"PEDRO MOREIRA MATOS PROF";"EE";"PARCIAL";;"RUA RAFAEL ZIMBARDI";"38";"";"JARDIM NAIR";"08071";"130";"11";"22971300";"22979374";"E046224A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPECERICA DA SERRA";"ITAPECERICA DA SERRA";;;46231;"JOSE SILVEIRA DA MOTTA PROFESSOR";"EE";"PEI";"9H";"RUA PIRACEMA";"95";"";"JARDIM SAMPAIO";"06851";"400";"11";"46665375";"46677657";"E046231A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 1";"SAO PAULO";;;46243;"FLAMINIO FAVERO PROFESSOR";"EE";"PARCIAL";;"AVENIDA GENERAL PENHA BRASIL";"3001";"";"VILA NOVA CACHOEIRINHA";"02673";"000";"11";"38513064";"39830306";"E046243A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 1";"SAO PAULO";;;46255;"CARLOS BORBA PROFESSOR";"EE";"PARCIAL";;"RUA JOANA PEDROSO DOS SANTOS";"101";"";"JARDIM RODRIGO";"02990";"060";"11";"39411130";"39420553";"E046255A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"NORTE 1";"SAO PAULO";;;46267;"JOAO NOGUEIRA LOTUFO PROFESSOR";"EE";"PARCIAL";;"RUA JOSÉ MARCOS DE ALBUQUERQUE";"18";"";"JARDIM SANTA MONICA";"05171";"400";"11";"39014814";"39040403";"E046267A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 4";"SAO PAULO";;;46279;"ANTONIO SYLVIO DA CUNHA BUENO";"EE";"PARCIAL";;"RUA ANDRÉA FELICIANI";"501";"";"CONJUNTO HABITACIONAL PADRE MANOEL DE PAIVA";"03591";"020";"11";"27416339";"27428563";"E046279A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 1";"SAO PAULO";;;46280;"MARIA APARECIDA MACHADO JULIANELLI";"EE";"PARCIAL";;"RUA PEDRO MARCIANO DE ALCÂNTARA";"18";"";"ENGENHEIRO GOULART";"03726";"010";"11";"26214258";"26215721";"E046280A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 2";"SAO PAULO";;;46292;"FRANCISCO PEREIRA DE SOUZA FILHO PROF";"EE";"PEI";"7H";"RUA GONÇALVES RIBEIRO";"50";"";"PARQUE PAULISTANO";"08080";"090";"11";"25812048";"25817888";"E046292A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"LESTE 2";"SAO PAULO";;;46309;"TERCIO MORAES PEREIRA REV";"EE";"PEI";"9H";"RUA PEDRO SOARES DE ANDRADE";"775";"";"VILA ROSARIA";"08021";"040";"11";"22978467";"29561088";"E046309A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 1";"SAO PAULO";;;46334;"LUIS GONZAGA TRAVASSOS DA ROSA";"EE";"PEI";"9H";"RUA AFONSO VIDAL";"600";"";"JARDIM SANTO ANTONIO";"05723";"330";"11";"26588546";"26588547";"E046334A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 2";"SAO PAULO";;;46346;"ARNALDO LAURINDO PROFESSOR";"EE";"PARCIAL";;"RUA ALTINO ALVES DE ABREU";"110";"";"PARQUE SANTO ANTONIO";"05822";"000";"11";"55146435";"58924890";"E046346A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 1";"SAO PAULO";;;46358;"TIAGO ALBERIONE PADRE";"EE";"PARCIAL";;"AVENIDA ÂNGELO CRISTIANINI";"1434";"- LADO PAR";"CIDADE JULIA";"04424";"000";"11";"26588696";"26588697";"E046358A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUL 3";"SAO PAULO";;;46361;"ESTHER GARCIA PROFA EE";"EE";"PARCIAL";;"AVENIDA ANTÔNIO CARLOS BENJAMIN DOS SANTOS";"858";"";"JARDIM MYRNA";"04856";"070";"11";"59284836";"59723243";"E046361A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS NORTE";"GUARULHOS";;;46395;"WALDOMIRO POMPEO PREFEITO";"EE";"PEI";"9H";"AVENIDA CARILAU CERRI";"60";"";"JARDIM DIVINOLANDIA";"07133";"200";"11";"24024277";"24029794";"E046395A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"JACAREI";"ARUJA";;;46401;"REPUBLICA DOMINICANA";"EE";"PARCIAL";;"AVENIDA NOSSA SENHORA APARECIDA";"255A";"";"JORDANOPOLIS";"07411";"160";"11";"46550140";"46554420";"E046401A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS NORTE";"GUARULHOS";;;46413;"MAURICIO NAZAR PROFESSOR";"EE";"PARCIAL";;"RUA JOÃO DIAS";"247";"";"PARQUE SANTOS DUMONT";"07152";"230";"11";"24670696";"24673826";"E046413A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS NORTE";"GUARULHOS";;;46425;"HELIO POLESEL PROFESSOR";"EE";"PARCIAL";;"RUA CORDEIROS";"20";"";"VILA NOVA BONSUCESSO";"07175";"130";"11";"24361682";"24362008";"E046425A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"GUARULHOS NORTE";"GUARULHOS";;;46437;"SALIME MUDEH PROFESSORA";"EE";"PARCIAL";;"AVENIDA SAGRES";"136";"";"JARDIM SAO JOAO";"07151";"300";"11";"24670116";"24672921";"E046437A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MOGI DAS CRUZES";"MOGI DAS CRUZES";;;46449;"JOSEPHINA NAJAR HERNANDEZ PROFESSORA";"EE";"PARCIAL";;"RUA PEDRO PAULO DOS SANTOS";"2475";"- DE 2000/2001 A 2498/2499";"JUNDIAPEBA";"08750";"710";"11";"47216117";"47273649";"E046449A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SUZANO";"SUZANO";;;46450;"OSWALDO DE OLIVEIRA LIMA";"EE";"PARCIAL";;"RUA PLANALTO";"200";"";"JARDIM REVISTA";"08694";"200";"11";"47491261";"";"E046450A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"DIADEMA";"DIADEMA";;;46462;"MARIE NADER CALFAT PROFESSORA";"EE";"PARCIAL";;"RUA OLMEIRO";"241";"(JD AMÁLIA)";"CAMPANARIO";"09931";"370";"11";"40917323";"40919108";"E046462A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MAUA";"RIBEIRAO PIRES";;;46486;"MARIO LEANDRO PROFESSOR";"EE";"PARCIAL";;"RUA JOÃO DICIERI";"100";"";"ALIANCA";"09403";"470";"11";"48254311";"48281484";"E046486A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAGUATATUBA";"CARAGUATATUBA";;;46498;"BENEDITO PAES SOBRINHO VEREADOR";"EE";"PEI";"7H";"AVENIDA JOSÉ DA COSTA PINHEIRO JÚNIOR";"950";"";"PEREQUE MIRIM";"11668";"000";"12";"38871771";"38881144";"E046498A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"MAUA";"RIBEIRAO PIRES";;;46504;"SANTINHO CARNAVALE";"EE";"PARCIAL";;"RUA REGENTE FEIJÓ";"670";"";"RONCON";"09411";"240";"11";"48237465";"";"E046504A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO BERNARDO DO CAMPO";"SAO BERNARDO DO CAMPO";;;46516;"ISMAEL DA SILVA JUNIOR PROFESSOR";"EE";"PARCIAL";;"RUA JOÃO BATISTA DE ALMEIDA";"230";"(VL FLÓRIDA)";"TABOAO";"09661";"040";"11";"41781490";"41789936";"E046516A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAPICUIBA";"CARAPICUIBA";;;46528;"CELESTINO CORREIA PINA PROFESSOR";"EE";"PARCIAL";;"AVENIDA PILAR DO SUL";"310";"";"COHAB II";"06328";"020";"11";"41642752";"41845593";"E046528A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPECERICA DA SERRA";"EMBU-GUACU";;;46536;"HELIO LUIZ DOBROCHINSKI PROF";"EE";"PARCIAL";;"AVENIDA HENRIQUE SCHUNCK";"33";"";"SOL NASCENTE";"06932";"860";"11";"46632514";"46632964";"E046536A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPECERICA DA SERRA";"EMBU-GUACU";;;46541;"PEDRO VILLAS BOAS DE SOUZA DOM";"EE";"PARCIAL";;"RUA JOÃO RIBEIRO DO CRAVO ROXO";"850";"";"CENTRO";"06900";"225";"11";"46611926";"46618470";"E046541A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TABOAO DA SERRA";"TABOAO DA SERRA";;;46565;"LAERT DE ALMEIDA SAO BERNARDO PROFESSOR";"EE";"PARCIAL";;"RUA ODETE DOMINGUES MARQUES";"30";"";"JARDIM SAINT MORITZ";"06787";"170";"11";"41375671";"41384684";"E046565A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAPICUIBA";"COTIA";;;46590;"EROTIDES APARECIDA OLIVEIRA DA SILVA PROFESSORA";"EE";"PARCIAL";;"RUA MARIA QUITÉRIA";"1";"";"JARDIM JAPAO CAUCAIA DO ALTO";"06725";"010";"11";"46110211";"46110973";"E046590A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPEVI";"ITAPEVI";;;46607;"JOAO NASCIF CHALUPP";"EE";"PARCIAL";;"RUA FRANCISCO RODRIGUES PAES";"250";"";"AMADOR BUENO";"06680";"370";"11";"26588116";"26588117";"E046607A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"OSASCO";"OSASCO";;;46619;"ORLANDO GERIBOLA PROFESSOR";"EE";"PEI";"7H";"RUA SOCIEDADE ESPORTIVA PALMEIRAS";"284";"";"BUSSOCABA";"06132";"340";"11";"36092670";"36943644";"E046619A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"OSASCO";"OSASCO";;;46620;"JOSE RIBEIRO DE SOUZA PROFESSOR";"EE";"PEI";"7H";"RUA SÉRGIO CARDOSO";"120";"";"BUSSOCABA";"06056";"420";"11";"36097233";"";"E046620A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAGUATATUBA";"SAO SEBASTIAO";;;46681;"DULCE CESAR TAVARES PROFESSORA";"EE";"PEI";"7H";"AVENIDA DOUTOR FRANCISCO LOUP";"1140";"";"MARESIAS";"11628";"115";"12";"38656289";"38656593";"E046681A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAGUATATUBA";"SAO SEBASTIAO";;;46700;"SEBASTIANA COSTA BITTENCOURT PROFESSORA";"EE";"PEI";"7H";"RUA VALINHOS";"SN";"";"BARRA DO UNA";"11624";"203";"12";"38671195";"38671350";"E046700A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"CARAGUATATUBA";"UBATUBA";;;46747;"MARIA ALICE ALVES PEREIRA";"EE";"PEI";"7H";"RUA ANA MARIA DE ALMEIDA";"32";"";"MARAFUNDA";"11692";"132";"12";"38326096";"38327090";"E046747A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SANTOS";"SANTOS";;;46760;"ZULMIRA CAMPOS PROFESSORA";"EE";"PARCIAL";;"PRAÇA MARECHAL EURICO GASPAR DUTRA";"SN";"";"JARDIM CASTELO";"11088";"260";"13";"32033737";"32911991";"E046760A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"SAO VICENTE";"PERUIBE";;;46772;"LUIZ ABEL";"EE";"PEI";"7H";"AVENIDA TOTA";"SN";"AVENIDA";"JARDIM DOS PRADOS";"11776";"730";"13";"34581004";"34581957";"E046772A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"PINDAMONHANGABA";"PINDAMONHANGABA";;;46802;"EUNICE BUENO ROMEIRO PROFESSORA";"EE";"PEI";"9H";"RUA HUNGRIA";"475";"";"RESIDENCIAL PASIN";"12445";"590";"12";"36374001";"36411366";"E046802A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"JACAREI";"JACAREI";;;46814;"BENEDICTO MAURO DOS SANTOS PROF";"EE";"PEI";"9H";"AVENIDA SÃO MATHEUS";"474";"";"JARDIM SAO JOSE";"12327";"661";"12";"39517018";"39539484";"E046814A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"TAUBATE";"TAUBATE";;;46838;"CESIDIO AMBROGI PROFESSOR";"EE";"PEI";"9H";"AVENIDA GABRIEL ORTIZ MONTEIRO";"120";"";"VILA IAPI";"12060";"300";"12";"36222439";"";"E046838A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"APIAI";"APIAI";;;46848;"ROSARIA JANUZZI PROFA";"EE";"PEI";"7H";"NERI ANTONIO DE CAMARGO";"855";"";"PALMITAL";"18320";"000";"15";"35521693";"";"E046848A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPETININGA";"ITAPETININGA";;;46899;"ERNESTINA LOUREIRO MIRANDA PROFA";"EE";"PEI";"7H";"RUA SANTINO LEME DE ALMEIDA";"S/N";"";"VILA BELO HORIZONTE";"18211";"180";"15";"32719330";"32725803";"E046899A@EDUCACAO.SP.GOV.BR";False;"2024-10-07 11:03:32.4770000"
"ESTADUAL - SE";"ITAPETININGA";"ITAPETININGA";;;46905;"JUVENAL PAIVA PEREIRA PROF";"EE";"PEI";"7H";"RUA PEDRO LOPES DE ALMEIDA";"211";"";"TUPY";"18207";"818";"15";"33725103";"";"E046905A@EDUCACAO.SP.GOV.BR";True;"2024-10-07 11:03:32.4770000"
